,DepthTree,NumSubclass,McCabe,LOC,DepthNested,CA,CE,Instability,numCovered,operator,methodReturn,numTestsCover,mutantAssert,classAssert,Version_name,Version,subject
0,0.011602532589787733,0.008043427478364824,0.021383502394050426,0.06178333703336603,0.018039027960919888,0.008331764579098585,0.005013287113540339,0.009919167796761592,0.41810373536457807,0.09704859468421474,0.03616656987462868,0.0742641572603923,0.05392284087160302,0.17637805499869377,bb6,v0,apns
1,0.007394254847215814,0.0035953211916295268,0.024731262481903323,0.06548565383759582,0.019492883856564166,0.008706664637468825,0.0069526319127498105,0.007551618326647851,0.4154436672631319,0.08701511869425112,0.0426516258480527,0.08883679380073835,0.06921182449359385,0.15293067880845684,187,v1,apns
2,0.007049487824739636,0.0065913669185132025,0.029169543980511352,0.05695215909404524,0.019241332221835907,0.0056084060621157,0.005576432700165919,0.005588442985518992,0.41559132582374414,0.08722968130916836,0.03451192026259626,0.09664731832399605,0.07369864178815634,0.15654394070489314,0c1,v2,apns
3,0.007049487824739636,0.0065913669185132025,0.029169543980511352,0.05695215909404524,0.019241332221835907,0.0056084060621157,0.005576432700165919,0.005588442985518992,0.41559132582374414,0.08722968130916836,0.03451192026259626,0.09664731832399605,0.07369864178815634,0.15654394070489314,557,v3,apns
4,0.006510537188454184,0.010329009472736853,0.029562192267964135,0.05420283015243876,0.015165863736693994,0.0069941853642742245,0.0036546759549312842,0.00555046589720198,0.4152378293817151,0.09484755807596552,0.02687706867489508,0.08381928883048116,0.08084543735807662,0.1664030576441712,153,v4,apns
5,0.016114937291499248,0.0043600599250755104,0.027423908201889943,0.04812710943100832,0.03703824892299805,0.02625308352608124,0.0211426121893972,0.017973047642295004,0.49629429849151696,0.08494583347798593,0.029999454008897503,0.07653005113793909,0.03959506114514014,0.07420229460827606,a6b,v0,assj
6,0.016251467144297566,0.006631758181274314,0.025030994100519136,0.0483548745014644,0.04502761472424982,0.02108539824668281,0.022077097786199384,0.01833861471293346,0.46568935094659714,0.05577522031267302,0.02735460301757107,0.03751024764368574,0.04343634795575073,0.1674364107261015,859,v1,assj
7,0.020014103896955227,0.012609448681165458,0.02639405689865677,0.045999673307551,0.0468898775468701,0.02184887624909302,0.019646490903837976,0.02503647107737263,0.4414934641305595,0.05562674562891625,0.03066511828284801,0.037249078253110086,0.04388723836790792,0.17263935677515616,dd0,v2,assj
8,0.019565236192453237,0.013961479917066661,0.02018720153307139,0.03566947262308802,0.03679156633290059,0.023778146253603888,0.011919275054848714,0.02187382953014213,0.48327747674492544,0.056490653811906884,0.026740294572138903,0.03538286552731693,0.04012252739247353,0.17423997451406364,dd1,v3,assj
9,0.029283260823192898,0.014794901953157016,0.03242495438621209,0.051704323513578725,0.03675320015517472,0.02710835024245738,0.02702585350816097,0.02475100801481966,0.43937059402220613,0.09565777359520387,0.03666961837508847,0.0704731995399911,0.038708408280821636,0.07527455358993533,302,v4,assj
10,0.03141899737785612,0.018247794460502117,0.03145584670666152,0.06499259106398086,0.020174782035350256,0.01900951211468591,0.0286154524895245,0.01940783561816591,0.49205794536045416,0.08306146507924113,0.024864671373619144,0.06108380955467743,0.05646672388289234,0.04914257288238831,639,v0,joda
11,0.03487002912655811,0.01807615688990693,0.03304283336227597,0.07142454919645144,0.020339299557989927,0.02009222487664028,0.029899386845916396,0.021006840043916924,0.504819578339257,0.08435781107487356,0.02606315513122304,0.08615706630184301,0.0,0.049851069253147653,1ad,v1,joda
12,0.02958655830566649,0.018061144200067773,0.028146435282637564,0.0598014314062712,0.01894824987707213,0.01811348743939461,0.02270152390866948,0.015384717498373226,0.515495187504376,0.080164315843376,0.021281804146693624,0.054832772993281854,0.05722996212439746,0.060252409469722705,f12,v2,joda
13,0.01597134768369206,0.005778584840887931,0.03526320975071351,0.05416502781232729,0.046682253213029455,0.027935106533788844,0.01246993606183651,0.014729648985004434,0.3887306695564197,0.11767020703596291,0.012870287609362912,0.15789628051355764,0.10678397378325723,0.0030534666201596323,7bd,v0,lafj
14,0.019867453943175066,0.006868512047868893,0.036467078825220885,0.04783034486431658,0.04068638679845904,0.01951328861240032,0.012576417479688188,0.013619910243500214,0.38731429836160497,0.11095087659031526,0.013183385664294636,0.15903590743854998,0.1295455423435911,0.0025405967870149584,92c,v1,lafj
15,0.013227421158361653,0.006966797837687351,0.03843065412505485,0.047025825567605,0.04229804104667554,0.01737340426899149,0.009672401233417713,0.013929102672734525,0.43248640594900145,0.1091507715428263,0.011607326631861039,0.1922035385573359,0.06136958364664451,0.004258725761802796,be1,v2,lafj
16,0.00745928269839623,0.006888395397766913,0.029681144309108436,0.0458146244603382,0.046534898719119526,0.020759919320500888,0.008297904140052343,0.013929832411532365,0.43130428058415865,0.1160500207559055,0.009192157274862072,0.19142705981392347,0.06983018458229553,0.0028302955320399746,d7e,v3,lafj
17,0.013889248745773786,0.01165502239563691,0.02393964649870528,0.033318793454903545,0.0179258945680277,0.0422908992080763,0.008332326065449753,0.027432985757829806,0.4357155053124773,0.1189354481308924,0.013411506588096485,0.20061331297983453,0.04807512554834732,0.004464284745948685,be9,v4,lafj
18,0.009251699249791917,0.010271274531212,0.023114205412029958,0.03278493737837102,0.012465255022830095,0.04119708710238399,0.010830923251425862,0.02604686549760969,0.4360334652116915,0.12226022113069351,0.012315238301960933,0.19497924247031034,0.06388215217124431,0.004567433268444876,e4e,v5,lafj
19,0.006288960089653867,0.011129195363805239,0.026137498418059922,0.0452700842175173,0.016637265612188937,0.042398753721562946,0.033192143370316236,0.03952653797347381,0.5414356447828296,0.09491112780251401,0.01917819309806261,0.027565522802708693,0.03648954400375165,0.05983952874355514,294,v0,lang
20,0.007113418001781536,0.013390645841556243,0.027201176986877365,0.04541789188246524,0.01573315235575681,0.042213845208864315,0.034624478306691346,0.03652149702410606,0.5424487053017286,0.09461968254501256,0.02004342616763548,0.02691287352243401,0.037560040220572626,0.0561991666345181,cff,v1,lang
21,0.006167199260232238,0.010578130604925053,0.026594431852741712,0.04507259980117777,0.015571987936568756,0.04366528995999136,0.015270216537225333,0.04509940137041439,0.5491923898146758,0.09531579426754339,0.01885437663205755,0.029193323883025944,0.037206383670833294,0.062218474408587444,951,v2,lang
22,0.00550429746978475,0.008072404486727813,0.02616107192918319,0.046456073501467195,0.01656424303507697,0.04529104893587483,0.014063498991216642,0.04360405672488484,0.552687957094821,0.09457321513983395,0.01907006892312566,0.02979796459434005,0.03779648661976866,0.06035761255389441,959,v3,lang
23,0.006049340288122398,0.009299834491743285,0.026375521452943706,0.04486543799719223,0.015503907315631036,0.04530088482734846,0.015510156337192329,0.04149246931956277,0.5548020010740039,0.09467761369809713,0.019247410406220238,0.02964452937815805,0.036500812275776784,0.06073008113800764,724,v4,lang
24,0.006726264581139496,0.010584446212221035,0.025784049735442502,0.04581389358371175,0.0156746590318764,0.03634459605857733,0.033459512138887454,0.042815328541019305,0.5382715584036252,0.09549322741745273,0.020295663172804113,0.02801239589299624,0.036851810072718635,0.06387259515752788,e09,v5,lang
25,0.008987408729372419,0.00944143354236626,0.022643669936244573,0.03952087926904281,0.014393258528978367,0.01958961412930983,0.010270935275328503,0.014327513210062794,0.47210611218748416,0.09816105965293911,0.014643576280002277,0.14279065345889558,0.12061040985112205,0.012513475948851218,83f,v0,msg
26,0.009655524789677636,0.009671663701962482,0.02130116334827854,0.03779613723679306,0.013585486934337757,0.011908418593196898,0.02068254245989243,0.014079736989899458,0.5188408142133244,0.08761937154175735,0.015278613925278474,0.12313098061434466,0.10429642812172468,0.012153117529532055,356,v1,msg
27,0.010862779277199542,0.00954542889453583,0.021412187965637177,0.03706487737128169,0.01509143938912204,0.01220750796083838,0.016050466755552197,0.016590604416992984,0.5069405330418343,0.091615120590155,0.015958065256348884,0.12082045698963548,0.11294491004209874,0.01289562204876784,bae,v2,msg
28,0.007722884423025686,0.007913803228423182,0.017195144947249174,0.030682735577548984,0.013096703589107814,0.09427341360178434,0.02800953913174986,0.0442584314719235,0.4581407063743063,0.06042159416127899,0.01101932758766432,0.11104662071725423,0.09452027006406424,0.021698825124619327,7d0,v3,msg
29,0.011540596361447783,0.009871668262993417,0.021753668511161353,0.04237737646501913,0.013704590376176376,0.012430082698375415,0.019831449959866153,0.017227113099394196,0.5199752147720955,0.09014792833863114,0.01933942837555236,0.11064375198016516,0.09447429420284731,0.016682836596274512,648,v4,msg
30,0.013411050803429804,0.009331655121209858,0.020279418680401777,0.040453035954049914,0.01605103962782314,0.013730565950795585,0.019914429654822607,0.01507778183244304,0.5217940093040934,0.08757160594942988,0.017748854526357938,0.10919388332790984,0.09572652330496449,0.01971614596226894,9f4,v5,msg
31,0.015488058140109322,0.006362397271692442,0.040084389002132154,0.05709479824512305,0.02070467966547904,0.02440349172321838,0.025020325807348785,0.02775423513510468,0.5680097592776553,0.08720425193140623,0.015172097422567853,0.06759148872166128,0.045110027656501545,0.0,abe,v0,uaa
32,0.014241355692395615,0.0023061852177662934,0.045461968271593295,0.05795711129690746,0.02255461085469749,0.051628981774429865,0.024155983372490607,0.02153814258779994,0.5724495677273685,0.08076807425568171,0.01847901203174568,0.051194836851508024,0.03726417006561561,0.0,92b,v1,uaa
33,0.013666507341542442,0.0017581932248508802,0.04856438054633372,0.0556334248385533,0.02468175621225676,0.05267443662236774,0.02403343857229265,0.019624844798454635,0.5694603268964407,0.08431691132067266,0.01812512345945275,0.04903854167657492,0.038422114490206986,0.0,9c2,v2,uaa
34,0.010988225269475392,0.006040755235915512,0.019871823807071906,0.047690093726906635,0.016791737621352203,0.022423273821787864,0.026533567945342694,0.02657388925640472,0.5727884162042592,0.08404307258041188,0.028254453913792235,0.06099735130282771,0.045875066400141815,0.03112827291431023,71f,v0,vrapt
35,0.010527322066984778,0.005798274503595479,0.021203166427890788,0.04833591938529627,0.01832950238150935,0.02610645216912334,0.027150230380828068,0.028399644892580928,0.559156075517122,0.08733979286824024,0.03082266056875029,0.06081643037743526,0.042317788345593035,0.03369674011505015,585,v1,vrapt
36,0.0029128753425504647,0.012505471447979173,0.06165009406806033,0.08809134914456222,0.04192786955913471,0.0,0.0,0.0,0.5292939882249382,0.07409464346009528,0.032469342725560936,0.060297301563963,0.06868807881370846,0.02806898564944712,3ca,v0,wire
37,0.01191568775902244,0.009694939935554554,0.046163248268973424,0.08785803067832394,0.027741610248902652,0.0,0.0,0.0,0.5120266714907766,0.0820261487225054,0.03238565180390375,0.07557401294633607,0.10193635490578667,0.01267764323991456,b98,v1,wire
38,0.011266850567070856,0.008967293637521835,0.05193819203164817,0.07114973570090838,0.029384719866607553,0.0,0.0,0.0,0.5203661089987359,0.08204525995311855,0.03223145272044957,0.08189738072349372,0.09826413902719189,0.012488866773253617,239,v2,wire
